Lat_start,Lng_start,Lat_end,Lng_end,Distance (km),Duration (min)
1.2867917,103.796721,1.2884187,103.8416395,4.996724330114827,7.495086495172241
1.2884187,103.8416395,1.2900987,103.8423247,0.20174024655167616,0.30261036982751427
1.2900987,103.8423247,1.2886533,103.8444805,0.2885567608411655,0.43283514126174827
